name,Final_Score,ML_Score,Score_Diff,genres,main_studio
Gintama°: Aizome Kaori-hen,1.5565854388987908,1.5914371690699212,0.03485173017113041,Comedy,Bandai Namco Pictures
Cowboy Bebop: Tengoku no Tobira,1.5330046031477245,1.5641441261687854,0.031139523021060933,"Action, Sci-Fi",Bones
Shiguang Dailiren: Yingdu Pian,1.59499492147053,1.6309884693243344,0.035993547853804486,Drama,CMC Media
Tunshi Xingkong 3rd Season,1.5273032390927335,1.5644254767913428,0.03712223769860934,"Action, Adventure, Fantasy, Sci-Fi",Sparkly Key Animation Studio
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),1.5103145371987219,1.54626173328526,0.03594719608653807,"Action, Fantasy, Mystery, Romance, Suspense",ufotable
Cross Game,1.5187476051484319,1.55307314062842,0.03432553547998807,"Drama, Romance, Sports",SynergySP
3-gatsu no Lion,1.5805536968576062,1.6059422017260294,0.025388504868423256,Drama,Shaft
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,1.501224467331765,1.532530908736122,0.03130644140435712,"Drama, Suspense",Shaft
Mahou Shoujo Madoka★Magica,1.571235426453518,1.5781989718964555,0.006963545442937535,"Award Winning, Drama, Suspense",Shaft
Haikyuu!! To the Top,1.598097889342014,1.6155160689799477,0.017418179637933795,Sports,Production I.G
Barakamon,1.5094206875668665,1.5339352723820725,0.024514584815205964,Slice of Life,Kinema Citrus
Kizumonogatari I: Tekketsu-hen,1.5192921929273162,1.545262257648132,0.025970064720815866,"Action, Mystery, Supernatural",Shaft
Gintama: Shiroyasha Koutan,1.5083315071800796,1.5425836639717208,0.034252156791641175,"Action, Comedy, Sci-Fi",Sunrise
Non Non Biyori Nonstop,1.5151959240493127,1.5466993994201128,0.031503475370800116,Slice of Life,SILVER LINK.
Kono Subarashii Sekai ni Shukufuku wo! 3,1.4878571561426295,1.5185905900543766,0.0307334339117471,"Adventure, Comedy, Fantasy",Drive
Mushoku Tensei: Isekai Ittara Honki Dasu,1.6686280449053394,1.681785016089088,0.013156971183748478,"Adventure, Drama, Fantasy, Ecchi",Studio Bind
Tensei shitara Slime Datta Ken 2nd Season,1.5927409900078522,1.61311769531037,0.020376705302517895,"Action, Comedy, Fantasy",8bit
Shinseiki Evangelion,1.5524473879272946,1.5466275954216888,-0.005819792505605825,"Action, Avant Garde, Award Winning, Drama, Sci-Fi, Suspense",Gainax
Tunshi Xingkong 4th Season,1.5257506544423782,1.561453142826244,0.035702488383865694,"Action, Adventure, Fantasy, Sci-Fi",Sparkly Key Animation Studio
Violet Evergarden: Recollections,1.5161746294772989,1.5491097888426617,0.03293515936536284,Drama,Kyoto Animation
Meitantei Conan Movie 26: Kurogane no Submarine,1.5186542175266209,1.5510473825166344,0.032393164990013545,"Action, Mystery",TMS Entertainment
K-On! Movie,1.5345370060665862,1.559486508966751,0.024949502900164733,"Award Winning, Comedy",Kyoto Animation
Girls & Panzer: Saishuushou Part 4,1.4396836846750478,1.471923285953419,0.03223960127837122,,Actas
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,1.490834646321694,1.5153321182764,0.024497471954705974,"Comedy, Romance",feel.
Kaze no Tani no Nausicaä,1.442851377011959,1.4625332927737311,0.01968191576177203,"Adventure, Award Winning, Drama, Fantasy",Topcraft
Baccano!,1.5047201923415403,1.5265836964968966,0.021863504155356317,"Action, Mystery, Supernatural",Brain's Base
Initial D First Stage,1.5239631332022159,1.5509285067718417,0.026965373569625806,"Action, Drama",Gallop
Hellsing Ultimate,1.576660703812088,1.598708261430553,0.022047557618465108,"Action, Horror, Supernatural",Madhouse
"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",1.5351340477768682,1.562677880478828,0.027543832701959703,Drama,Kyoto Animation
Kimetsu no Yaiba: Mugen Ressha-hen,1.6070736643562267,1.627505590460482,0.02043192610425537,"Action, Supernatural",ufotable
Fumetsu no Anata e,1.5632199903953268,1.5836080912652868,0.020388100869960013,"Adventure, Drama, Supernatural",Brain's Base
IDOLiSH7 Third Beat! Part 2,1.538157682641853,1.5706251946861656,0.03246751204431253,Drama,TROYCA
Versailles no Bara,1.4993772203720417,1.532010797076234,0.03263357670419231,"Drama, Romance",Tokyo Movie Shinsha
Wu Shan Wu Xing: Xichuan Huan Zi Lin,1.579977344214386,1.616956087253965,0.03697874303957893,"Action, Fantasy, Supernatural",Samsara Animation Studio
Douluo Dalu 2nd Season,1.5257189821983423,1.5604355737432694,0.03471659154492701,"Action, Adventure, Fantasy, Supernatural",Sparkly Key Animation Studio
Kidou Senshi Gundam: The Origin,1.5058147488156146,1.5370283541814715,0.031213605365856933,"Action, Sci-Fi",Sunrise
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,1.5744191762203477,1.5883269377337044,0.013907761513356709,"Drama, Fantasy, Suspense",White Fox
Hibike! Euphonium 2,1.5660921302747057,1.5941912522866255,0.028099122011919775,Drama,Kyoto Animation
Psycho-Pass,1.5567943039186467,1.5659606069215974,0.009166303002950738,"Action, Mystery, Sci-Fi, Suspense",Production I.G
Usagi Drop,1.5605067580230387,1.5850082633253524,0.024501505302313653,Slice of Life,Production I.G
Bakuman. 2nd Season,1.5284813472547694,1.556683554696762,0.028202207441992533,"Comedy, Drama, Romance",J.C.Staff
Natsume Yuujinchou: Itsuka Yuki no Hi ni,1.527241828138558,1.5574191650075764,0.030177336869018356,"Slice of Life, Supernatural",Brain's Base
Dr. Stone: New World Part 2,1.5324182009076035,1.5593519075203657,0.026933706612762176,"Adventure, Comedy, Sci-Fi",TMS Entertainment
Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,1.492391593283581,1.5250886669341046,0.032697073650523656,"Drama, Romance, Supernatural",CloverWorks
Fate/stay night: Unlimited Blade Works 2nd Season,1.5514963784795586,1.5695138475805157,0.01801746910095714,"Action, Fantasy",ufotable
One Outs,1.5360633655192488,1.5631890143976248,0.027125648878375985,"Sports, Suspense",Madhouse
Ashita no Joe,1.4387889567885588,1.4660665699785111,0.027277613189952366,"Drama, Sports",Mushi Production
Bakemonogatari,1.5636287143211411,1.5750653435969402,0.011436629275799026,"Mystery, Romance, Supernatural",Shaft
Kiseijuu: Sei no Kakuritsu,1.6423366673685795,1.6430591327091624,0.0007224653405828452,"Action, Horror, Sci-Fi, Suspense",Madhouse
86,1.525891954898195,1.54515152211951,0.019259567221314944,"Action, Drama, Sci-Fi",A-1 Pictures
Xian Ni,1.4781038324240159,1.5102763154592802,0.03217248303526432,"Action, Adventure, Fantasy",BUILD DREAM
Bocchi the Rock! Movie,1.4887384055586992,1.52034824917504,0.03160984361634078,Comedy,CloverWorks
Kage no Jitsuryokusha ni Naritakute! 2nd Season,1.4975210787309217,1.5247235344183552,0.027202455687433513,"Action, Comedy, Fantasy",Nexus
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,1.515084287909752,1.544566499711757,0.029482211802005054,"Drama, Sci-Fi",Production I.G
Sasaki to Miyano Movie: Sotsugyou-hen,1.5210744718721143,1.5518443974414824,0.030769925569368084,Boys Love,Studio Deen
Natsume Yuujinchou Go Specials,1.6154771991309511,1.6466505250627836,0.03117332593183253,"Slice of Life, Supernatural",Shuka
Uchuu Senkan Yamato 2199,1.4332998820470682,1.4625553377085998,0.02925545566153165,"Action, Drama, Sci-Fi",Xebec
Major S6,1.5122610821279652,1.5407846131115628,0.02852353098359761,Sports,SynergySP
Romeo no Aoi Sora,1.463536109796547,1.4917505057252414,0.028214395928694458,"Adventure, Drama",Nippon Animation
Hunter x Hunter: Original Video Animation,1.4883849389758759,1.518119190669859,0.029734251693983138,"Action, Adventure, Fantasy",Nippon Animation
Tensei shitara Slime Datta Ken 2nd Season Part 2,1.5775845582422932,1.5977971583748856,0.020212600132592407,"Action, Comedy, Fantasy",8bit
NHK ni Youkoso!,1.5065758652850052,1.5289432425012306,0.022367377216225393,"Comedy, Drama, Romance, Suspense",Gonzo
Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,1.515332421074874,1.5447322146669644,0.02939979359209044,"Drama, Sci-Fi",Production I.G
Kaijuu 8-gou,1.56321561395514,1.5868679114372402,0.02365229748210007,"Action, Fantasy, Sci-Fi",Production I.G
Kingdom 2nd Season,1.501719740566991,1.5299594847211049,0.02823974415411379,Action,Pierrot
Kemono no Souja Erin,1.5157432211150836,1.5452933264254145,0.029550105310330865,"Drama, Fantasy",Production I.G
Ookami to Koushinryou II,1.488550916384379,1.5128884990717577,0.024337582687378623,"Adventure, Drama, Romance, Supernatural",Brain's Base
Luo Xiao Hei Zhan Ji (Movie),1.456360707050105,1.486330811029556,0.0299701039794511,"Adventure, Drama, Fantasy",HMCH
Natsume Yuujinchou,1.5410773869357577,1.564749082488578,0.023671695552820227,"Slice of Life, Supernatural",Brain's Base
Diamond no Ace: Second Season,1.5412789554560125,1.5685656680104838,0.02728671255447135,Sports,Production I.G
Evangelion Movie 2: Ha,1.4681041857039803,1.4883743263300953,0.020270140626114985,"Action, Drama, Sci-Fi, Suspense",Khara
Katanagatari,1.5266184022112996,1.5553325144475538,0.028714112236254197,"Action, Adventure, Romance",White Fox
Boku dake ga Inai Machi,1.67903802211459,1.6678221086683471,-0.011215913446242842,"Mystery, Suspense",A-1 Pictures
Tunshi Xingkong 2nd Season,1.5218041607110546,1.5541739908299537,0.032369830118899046,"Action, Adventure, Fantasy, Sci-Fi",Sparkly Key Animation Studio
Given,1.591481936103849,1.6128937258494096,0.021411789745560572,"Boys Love, Drama",Lerche
Steins;Gate: Oukoubakko no Poriomania,1.5311762362511538,1.5544706628132636,0.023294426562109782,"Comedy, Sci-Fi",White Fox
Redline,1.482706870551562,1.507145796092952,0.024438925541389933,"Action, Sci-Fi",Madhouse
Kuroko no Basket 3rd Season,1.580034880916305,1.5954494085268929,0.015414527610587925,Sports,Production I.G
Initial D Final Stage,1.5144967255515203,1.5407206532963018,0.02622392774478155,,SynergySP
Sakamichi no Apollon,1.4853282187139651,1.5101184809284214,0.024790262214456238,"Drama, Romance",Tezuka Productions
Meitantei Conan Movie 06: Baker Street no Bourei,1.5177646145819161,1.5439241651070683,0.026159550525152175,"Adventure, Mystery",TMS Entertainment
Beck,1.5363574714833605,1.5602570523533554,0.023899580869994885,Drama,Madhouse
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,1.577617429227784,1.578183816327433,0.0005663870996490683,"Drama, Supernatural",A-1 Pictures
Ao no Hako,1.5360372444633734,1.5658292137100376,0.029791969246664163,"Romance, Sports",Telecom Animation Film
Ore dake Level Up na Ken,1.5277515035608504,1.54488557394347,0.017134070382619493,"Action, Adventure, Fantasy",A-1 Pictures
Major: World Series,1.5080882721589637,1.5352036175127584,0.027115345353794673,Sports,SynergySP
Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,1.5132424449276372,1.5406551113774811,0.02741266644984397,"Drama, Sci-Fi",Production I.G
Tokyo Godfathers,1.475895054515186,1.4959863006918823,0.02009124617669622,"Award Winning, Comedy, Drama",Madhouse
Kino no Tabi: The Beautiful World,1.4468524890614194,1.472448234203808,0.025595745142388715,"Adventure, Drama, Fantasy",A.C.G.T.
Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,1.492117051272166,1.521453204527483,0.02933615325531691,"Adventure, Comedy, Fantasy",Shin-Ei Animation
Gintama: Shinyaku Benizakura-hen,1.500318495935587,1.5297275548658271,0.02940905893024004,"Action, Comedy, Sci-Fi",Sunrise
Rurouni Kenshin: Meiji Kenkaku Romantan,1.5216269123628878,1.5475983021615454,0.02597138979865754,"Action, Comedy, Romance",Gallop
Naruto: Shippuuden,1.6696824272788913,1.6498148041479554,-0.01986762313093582,"Action, Adventure, Fantasy",Pierrot
Yuukoku no Moriarty Part 2,1.5441265306079344,1.5678042595272563,0.02367772891932196,"Mystery, Suspense",Production I.G
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",1.4808787325150643,1.5090603806267966,0.028181648111732294,"Action, Adventure, Fantasy",C2C
Diamond no Ace: Act II,1.5246504473398401,1.550731509868064,0.026081062528223953,Sports,Madhouse
Gin no Saji 2nd Season,1.5455029637566138,1.5718547326338943,0.026351768877280524,Comedy,A-1 Pictures
Yuru Camp△,1.5614558340692943,1.5827640137924397,0.02130817972314536,Slice of Life,C-Station
Doukyuusei,1.5517127889618045,1.5765942949911036,0.02488150602929906,Boys Love,A-1 Pictures
Shirobako,1.4741838452109595,1.4936670658196451,0.01948322060868568,"Award Winning, Comedy, Drama",P.A. Works
Dr. Stone,1.6198765883025634,1.617663706770605,-0.0022128815319584216,"Adventure, Comedy, Sci-Fi",TMS Entertainment
Suzume no Tojimari,1.471205983828039,1.4924105931468947,0.021204609318855816,"Adventure, Supernatural",CoMix Wave Films
Fate/Zero,1.5785098829739466,1.5845306468748994,0.006020763900952852,"Action, Fantasy",ufotable
Tanoshii Muumin Ikka,1.4540258573122533,1.4825709269657814,0.0285450696535281,"Adventure, Fantasy, Slice of Life",Telescreen
Koukaku Kidoutai,1.5650723622679552,1.5789115119597086,0.013839149691753372,"Action, Award Winning, Mystery, Sci-Fi, Suspense",Production I.G
Hotarubi no Mori e,1.5646919880213936,1.5768311442867755,0.012139156265381867,"Award Winning, Drama, Romance, Supernatural",Brain's Base
Tenki no Ko,1.510674830717374,1.5183313925499045,0.007656561832530384,"Award Winning, Drama, Romance, Supernatural",CoMix Wave Films
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,1.5159831892250157,1.539906356092872,0.023923166867856338,"Sci-Fi, Suspense",White Fox
Space☆Dandy 2nd Season,1.5106845274230796,1.537258068723934,0.02657354130085432,"Comedy, Sci-Fi",Bones
Gyakkyou Burai Kaiji: Ultimate Survivor,1.5362606134940704,1.558184806830901,0.0219241933368306,Suspense,Madhouse
Kage no Jitsuryokusha ni Naritakute!,1.509542653166106,1.528990012355827,0.01944735918972107,"Action, Comedy, Fantasy",Nexus
Tsubasa: Tokyo Revelations,1.5346021167005246,1.5652624447407644,0.03066032804023977,"Action, Adventure, Drama, Fantasy, Romance",Production I.G
Tenkuu no Shiro Laputa,1.5083989502808306,1.5239661636792214,0.015567213398390845,"Adventure, Award Winning, Fantasy",Studio Ghibli
Dr. Stone: Science Future,1.5116023124183704,1.5382856212727765,0.026683308854406063,"Adventure, Comedy, Sci-Fi",TMS Entertainment
BanG Dream! Ave Mujica,1.4529423655705254,1.4784648082281806,0.025522442657655242,Drama,SANZIGEN
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,1.4539711702458231,1.478957333403406,0.024986163157582952,"Action, Adventure, Fantasy",J.C.Staff
Dororo,1.5295978983963636,1.538616117513154,0.00901821911679046,"Action, Adventure, Fantasy",Tezuka Productions
Shinsekai yori,1.5441608173660177,1.5643490549802594,0.02018823761424171,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense",A-1 Pictures
Stranger: Mukou Hadan,1.5171059043014885,1.5413993650377231,0.024293460736234618,"Action, Adventure",Bones
Doupo Cangqiong 4th Season,1.6215564077858704,1.6556935188313533,0.03413711104548289,"Action, Adventure, Fantasy, Romance, Supernatural",Motion Magic
World Trigger 3rd Season,1.4761304682853083,1.501419897547422,0.02528942926211375,"Action, Sci-Fi",Toei Animation
Nodame Cantabile,1.513911521306472,1.539925927584814,0.02601440627834206,"Comedy, Romance",J.C.Staff
Kono Subarashii Sekai ni Shukufuku wo! 2,1.5556716180381918,1.5557051430304027,3.352499221098704e-05,"Adventure, Comedy, Fantasy",Studio Deen
Tonari no Totoro,1.546324504207739,1.5491495895353693,0.0028250853276303722,"Adventure, Award Winning, Supernatural",Studio Ghibli
Planetes,1.5037662776252922,1.5251054851499766,0.021339207524684323,"Award Winning, Drama, Romance, Sci-Fi",Sunrise
Hajime no Ippo: Champion Road,1.5268980283179112,1.550565241408432,0.02366721309052089,Sports,Madhouse
Hunter x Hunter: Greed Island Final,1.484461390469129,1.5101246070878127,0.02566321661868365,"Action, Adventure, Fantasy",Nippon Animation
One Piece: Gyojin Tou-hen,1.4709808887731513,1.4980868920065302,0.027106003233378972,"Action, Adventure, Fantasy",Toei Animation
One Piece: Gyojin Tou-hen,1.4709808887731513,1.4980868920065302,0.027106003233378972,"Action, Adventure, Fantasy",Toei Animation
One Piece: Gyojin Tou-hen,1.4709808887731513,1.4980868920065302,0.027106003233378972,"Action, Adventure, Fantasy",Toei Animation
One Piece: Gyojin Tou-hen,1.4709808887731513,1.4980868920065302,0.027106003233378972,"Action, Adventure, Fantasy",Toei Animation
Fanren Xiu Xian Chuan 3rd Season,1.5462385178281908,1.5765794412278162,0.030340923399625463,"Action, Adventure, Fantasy",Original Force
BanG Dream! It's MyGO!!!!!,1.4530806817137,1.477759917783731,0.024679236070030974,Drama,SANZIGEN
Golden Kamuy 2nd Season,1.5754218047687734,1.6001438060062,0.02472200123742674,"Action, Adventure",Geno Studio
Haikyuu!! Movie 4: Concept no Tatakai,1.5320604563271827,1.5568024895135824,0.02474203318639967,Sports,Production I.G
Gyakkyou Burai Kaiji: Hakairoku-hen,1.5283553539813675,1.5507823871095074,0.022427033128139984,Suspense,Madhouse
Non Non Biyori Movie: Vacation,1.503933119301484,1.5281555113666307,0.02422239206514676,Slice of Life,SILVER LINK.
Sennen Joyuu,1.4663488492449614,1.4900793234392822,0.023730474194320728,"Action, Adventure, Award Winning, Drama, Fantasy, Romance",Madhouse
Boku no Hero Academia 6th Season,1.5948992514226141,1.612672347329037,0.017773095906422842,Action,Bones
Kuroshitsuji Movie: Book of the Atlantic,1.543589553149509,1.5669616933428836,0.023372140193374635,"Action, Mystery, Supernatural",A-1 Pictures
Hajime no Ippo: Mashiba vs. Kimura,1.5243885346803634,1.547975813935162,0.023587279254798643,Sports,Madhouse
Meitantei Conan: Episode One - Chiisaku Natta Meitantei,1.5102428555575145,1.5353167434122603,0.025073887854745847,"Adventure, Comedy, Mystery",TMS Entertainment
Re:Zero kara Hajimeru Isekai Seikatsu,1.647313130833068,1.6327384506733615,-0.014574680159706421,"Drama, Fantasy, Suspense",White Fox
Shen Yin Wangzuo 2nd Season,1.6086005963058114,1.6396830994288845,0.031082503123073035,"Action, Adventure, Fantasy",Shenman Entertainment
Boku no Kokoro no Yabai Yatsu,1.5050020253154721,1.5280745242720886,0.02307249895661645,"Comedy, Romance",Shin-Ei Animation
Mushoku Tensei II: Isekai Ittara Honki Dasu,1.6057354780682322,1.6253480493489532,0.019612571280720914,"Adventure, Drama, Fantasy, Ecchi",Studio Bind
Youjo Senki Movie,1.5167270807306719,1.5410662662615904,0.024339185530918517,"Action, Fantasy",Nut
Kamisama Hajimemashita◎,1.530572447373474,1.5527343626532455,0.022161915279771405,"Comedy, Romance, Supernatural",TMS Entertainment
Bakemono no Ko,1.6074024582516966,1.6302135147993848,0.022811056547688224,Fantasy,Studio Chizu
